age,workclass,fnlwgt,education,education-num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours-per-week,native-country,income >50K?
32,0,156464,8,9,0,3,2,0,1,0,1902,50,0,1
18,0,285013,8,9,2,3,1,0,1,0,0,10,0,0
38,0,219902,8,9,3,10,5,4,0,0,0,30,0,0
29,0,375482,13,13,2,5,3,0,1,0,0,50,2,0
25,0,169124,8,9,0,10,2,0,1,0,0,45,0,0
31,0,183000,12,15,2,0,3,0,1,0,0,55,0,0
34,0,28053,13,13,5,8,3,0,0,0,0,25,0,0
34,0,242984,8,9,0,4,2,0,1,0,1887,45,0,1
66,5,132055,8,9,0,4,2,0,1,0,1825,40,0,1
41,0,212894,2,3,0,6,2,0,1,0,0,40,31,0
62,0,223975,3,4,0,5,2,0,1,0,0,20,0,0
58,0,357788,8,9,0,1,2,4,1,0,0,40,0,0
40,0,406811,8,9,3,4,5,0,0,0,0,40,4,0
24,0,154422,13,13,2,4,1,1,0,0,0,40,15,0
47,0,140644,8,9,0,4,2,0,1,0,0,40,0,1
19,0,355477,8,9,2,2,1,4,1,0,0,25,0,0
32,0,151773,9,10,0,1,2,0,1,0,0,45,0,0
51,5,341548,9,10,1,8,3,0,0,0,0,40,0,0
25,0,512771,4,5,0,10,2,0,1,0,0,45,0,0
22,0,48988,9,10,2,10,3,0,1,0,0,40,0,0
29,0,201022,13,13,0,4,0,0,0,0,0,50,0,1
20,0,82777,8,9,0,3,1,0,1,0,0,40,0,0
42,0,152676,3,4,1,1,5,0,1,0,0,40,3,0
18,0,115815,8,9,2,7,1,0,1,0,0,20,0,0
23,0,168009,5,6,0,7,1,1,0,0,0,40,19,0
55,0,89690,13,13,1,5,3,0,0,0,0,40,0,1
40,0,126868,8,9,1,7,3,4,1,0,0,40,0,0
52,0,95128,9,10,1,3,3,0,1,0,0,50,0,0
37,0,185567,8,9,1,7,5,0,1,0,0,40,0,1
21,0,301408,9,10,2,3,1,0,0,0,1602,22,0,0
35,0,216256,11,11,2,2,3,0,1,0,0,60,0,0
45,0,182541,9,10,1,7,5,0,1,0,0,48,0,0
39,0,172855,8,9,1,8,5,4,0,0,0,40,0,0
54,0,68684,8,9,0,1,2,0,1,0,0,44,0,0
42,0,364832,3,4,1,3,3,0,0,0,0,40,0,0
59,2,349910,10,12,0,1,2,0,1,0,0,40,0,0
42,0,276218,8,9,0,3,0,0,0,0,0,40,0,1
22,0,251196,9,10,2,12,1,4,0,0,0,20,0,0
33,0,196898,13,13,2,5,3,0,0,0,0,40,0,0
39,0,58343,9,10,0,7,2,0,1,0,0,40,0,1
18,2,101061,6,7,2,9,1,0,1,0,0,70,0,0
46,0,415051,9,10,0,3,2,4,1,0,0,60,0,1
24,0,174043,13,13,2,2,3,0,1,0,0,40,0,0
28,0,129460,11,11,0,6,0,0,0,0,0,30,26,0
21,5,110946,8,9,2,8,1,0,0,0,0,43,0,0
22,0,313873,6,7,2,1,1,0,1,0,0,30,0,0
61,0,81132,2,3,0,6,2,1,1,7298,0,40,15,1
56,3,255386,9,10,0,8,2,1,1,0,0,40,25,0
21,0,191497,9,10,2,3,1,0,0,0,0,20,0,0
17,0,128617,5,6,2,6,1,0,1,0,0,26,0,0
28,4,263600,8,9,0,12,2,0,1,0,0,40,0,1
62,0,257277,8,9,4,8,3,0,0,0,0,38,0,0
39,0,339442,8,9,3,7,3,4,1,2176,0,40,0,0
30,4,289442,8,9,2,12,3,0,1,0,0,40,0,0
18,4,466325,6,7,2,8,1,0,1,0,0,12,0,0
54,0,142169,8,9,2,6,1,0,1,0,0,40,0,0
49,0,252079,9,10,0,10,2,0,1,0,0,40,0,1
33,5,119628,15,16,0,5,2,1,1,0,0,50,39,0
50,0,175804,13,13,0,3,2,0,1,0,0,40,0,1
57,0,70720,8,9,0,2,2,0,1,0,0,78,0,0
50,5,201513,8,9,1,8,1,0,0,0,0,40,0,0
45,0,257609,13,13,0,4,2,0,1,0,0,40,0,1
41,0,124692,9,10,0,4,1,0,1,0,0,40,0,1
23,0,268525,8,9,0,7,2,0,1,0,0,48,0,0
23,0,250630,13,13,2,3,3,0,0,0,0,40,0,0
47,0,180277,8,9,0,8,0,0,0,0,0,40,30,0
39,1,191342,13,13,0,4,2,1,1,0,0,50,10,0
29,0,250967,11,11,0,7,2,0,1,0,1887,48,0,1
46,0,153254,8,9,0,7,2,4,1,0,0,40,0,0
18,0,362600,2,3,2,6,1,0,1,0,0,40,0,0
68,0,171933,3,4,0,1,2,0,1,0,0,40,0,0
62,0,211408,11,11,0,0,2,0,1,0,0,40,0,1
43,0,48193,10,12,0,0,2,0,1,0,0,40,0,0
35,0,22463,8,9,0,1,2,0,1,0,0,40,0,0
21,0,440969,8,9,2,8,1,0,0,0,0,40,0,0
21,5,164922,9,10,2,6,1,0,1,0,0,40,0,0
41,4,134524,11,11,1,1,5,0,0,0,0,45,0,0
61,0,176689,8,9,0,10,2,0,1,0,0,40,0,0
24,0,220993,8,9,2,1,3,0,1,0,0,50,0,0
21,0,512828,8,9,2,12,1,4,1,0,0,40,0,0
36,5,422275,2,3,0,2,2,0,1,0,0,40,20,0
37,4,65291,11,11,2,12,3,0,0,0,0,40,0,0
69,0,197080,7,8,0,10,2,0,1,9386,0,60,0,1
49,3,181657,9,10,1,4,3,0,0,0,0,50,0,0
55,0,190257,8,9,0,9,2,0,1,0,0,53,0,1
21,0,238068,8,9,0,7,2,0,1,0,0,40,0,0
18,0,337046,5,6,2,2,1,0,1,0,0,40,0,0
26,0,187248,8,9,0,5,3,4,1,0,0,40,0,0
46,0,285750,8,9,0,9,2,0,1,4064,0,55,0,0
23,0,260617,5,6,2,1,3,0,1,0,0,40,0,0
48,0,216999,8,9,0,1,2,0,1,0,0,40,0,1
36,0,531055,8,9,0,1,2,0,1,0,1902,48,0,1
42,5,121265,14,14,1,5,3,0,1,0,0,40,0,0
41,4,184466,14,14,0,5,2,0,1,0,0,38,0,1
45,0,297676,10,12,4,3,5,0,0,0,0,40,12,0
52,0,114228,8,9,1,1,3,0,1,3325,0,40,0,0
22,4,121144,13,13,2,5,1,4,0,0,0,18,0,0
20,0,26842,9,10,2,7,3,0,0,2176,0,40,0,0
27,0,113054,8,9,3,7,3,0,1,0,0,43,0,0
36,0,256636,8,9,1,4,3,0,1,0,0,40,0,0
34,0,152246,8,9,0,10,2,2,1,0,0,52,0,0
38,0,108140,14,14,0,5,2,0,1,0,0,50,0,1
47,0,207207,8,9,1,3,5,0,0,0,0,45,0,0
21,0,115420,8,9,0,1,2,0,1,0,0,50,0,0
33,0,80058,8,9,2,10,3,0,1,0,0,40,0,0
31,4,48520,10,12,2,12,5,0,1,0,0,40,0,0
61,0,411652,7,8,0,1,2,0,1,0,0,40,20,0
46,0,154405,5,6,0,6,2,4,1,0,0,45,0,0
55,4,104917,14,14,0,5,2,4,1,0,0,40,0,1
19,5,261422,9,10,2,5,1,0,1,0,0,40,0,0
39,0,48915,8,9,0,7,2,0,1,0,0,40,0,1
61,0,172037,8,9,0,2,2,0,1,0,0,40,0,0
28,0,144833,9,10,0,6,2,0,1,0,0,40,0,0
28,0,275116,5,6,0,10,2,0,1,0,0,40,0,0
61,0,103575,8,9,0,1,2,0,1,0,0,37,0,0
54,0,200783,9,10,0,3,2,0,1,0,0,40,0,0
50,2,152810,9,10,0,7,2,0,1,0,0,70,5,0
37,4,44694,14,14,0,5,0,0,0,0,0,45,0,1
56,0,91905,8,9,0,3,0,0,0,0,0,4,0,0
31,0,168906,13,13,1,4,3,0,0,0,0,50,0,1
32,5,147215,13,13,0,4,0,0,0,0,0,55,0,1
28,0,153546,6,7,1,2,5,0,0,0,0,40,0,0
34,0,35595,11,11,0,0,2,0,1,0,0,40,0,0
33,0,225507,5,6,2,2,1,0,0,0,0,25,0,0
42,0,345504,11,11,1,8,3,0,0,0,0,35,0,0
64,0,137205,11,11,0,1,2,0,1,0,0,48,0,0
29,0,327779,9,10,0,6,2,0,1,0,0,20,0,0
45,0,362883,9,10,0,10,2,0,1,0,0,40,0,0
48,0,131309,14,14,0,5,2,0,1,0,0,45,0,1
44,0,188331,9,10,3,0,3,0,0,0,0,38,0,0
34,3,194740,9,10,2,8,3,0,1,0,0,40,0,0
40,0,43711,8,9,2,7,3,0,1,0,0,45,0,0
45,0,187033,8,9,0,1,2,0,1,0,2051,40,0,0
23,0,233923,9,10,2,2,1,0,0,0,0,20,0,0
51,0,84278,13,13,0,5,2,0,1,0,0,55,0,1
24,0,437666,8,9,0,1,2,0,1,2885,0,50,0,0
57,0,186386,13,13,4,5,5,0,1,10520,0,40,0,1
23,0,129767,9,10,2,8,3,0,0,0,1721,40,0,0
34,0,180284,9,10,0,9,2,0,1,0,0,40,0,1
36,0,108320,8,9,1,7,3,0,1,4101,0,40,0,0
56,2,75214,12,15,0,5,2,0,1,0,0,32,0,1
42,0,284758,8,9,1,4,5,0,0,0,0,40,0,0
45,2,188330,13,13,0,4,2,0,1,0,0,60,0,0
38,0,333651,13,13,0,5,2,0,1,15024,0,70,0,1
29,4,115305,11,11,0,12,2,0,1,7688,0,40,0,1
54,0,172962,13,13,1,5,3,0,1,0,1340,40,0,0
40,0,198096,8,9,0,7,2,0,1,0,0,40,0,1
29,0,163265,8,9,0,10,2,0,1,0,0,40,0,0
35,3,128608,13,13,2,4,1,0,1,0,0,40,0,0
47,0,107460,8,9,3,4,5,0,0,0,0,37,0,0
51,0,251841,11,11,2,4,3,0,0,0,0,43,0,0
28,0,403671,8,9,2,2,4,0,1,0,0,40,20,0
58,0,159378,8,9,0,7,2,0,1,0,0,45,0,1
24,0,170070,8,9,2,7,1,0,0,0,0,25,0,0
46,5,192323,8,9,1,4,3,0,1,0,0,40,0,0
57,0,135796,5,6,0,7,2,4,1,0,0,48,0,0
22,0,232985,8,9,2,6,4,0,1,0,0,20,0,0
28,0,34532,13,13,2,0,3,4,1,0,0,30,18,0
23,0,236994,8,9,2,3,1,0,1,0,0,60,0,0
19,0,208366,8,9,2,6,3,0,1,0,0,40,0,0
66,5,102640,8,9,4,5,5,4,0,0,0,35,0,0
38,0,111377,9,10,0,4,2,0,1,0,0,55,0,0
39,3,472166,9,10,1,4,5,4,0,0,0,40,0,0
47,0,70943,8,9,0,7,2,0,1,5178,0,40,0,1
39,0,294919,8,9,1,10,1,0,1,0,0,60,0,0
22,0,408383,9,10,2,10,1,0,1,0,0,40,0,0
36,0,255454,8,9,2,1,1,4,1,0,0,30,0,0
32,0,193260,9,10,0,7,2,1,1,0,0,40,15,0
43,4,125461,13,13,2,5,3,0,1,0,0,40,0,0
51,0,97005,8,9,0,1,2,0,1,0,0,40,0,0
42,0,183319,2,3,0,1,2,0,1,0,0,60,0,0
32,5,167049,7,8,2,8,5,0,0,0,0,40,0,0
34,0,185216,9,10,2,8,1,0,1,0,0,40,0,0
51,0,161838,11,11,0,1,2,0,1,0,0,57,0,0
38,0,165848,13,13,0,3,2,0,1,0,0,44,0,0
21,0,138816,8,9,2,6,1,4,1,0,0,20,0,0
33,1,99761,13,13,2,2,3,0,0,0,0,15,0,0
34,0,112139,8,9,0,1,2,0,1,0,0,40,0,0
32,0,129020,8,9,0,4,2,0,1,0,0,40,0,0
27,1,259873,8,9,0,2,2,4,1,0,0,60,0,1
35,2,89622,9,10,0,3,2,0,1,0,0,50,0,1
29,5,201556,13,13,2,5,3,0,1,0,0,50,0,0
40,0,176286,8,9,0,1,2,0,1,0,0,40,0,0
46,0,192894,3,4,0,9,2,4,1,0,0,30,0,0
37,0,172232,8,9,2,2,5,4,0,0,0,30,0,0
38,1,163204,8,9,0,1,2,0,1,3411,0,25,0,0
37,0,265737,9,10,0,4,2,4,1,0,1887,60,12,1
44,0,215304,13,13,0,5,2,0,1,0,0,45,0,1
25,0,185952,14,14,2,5,3,0,1,0,0,30,0,0
38,0,216845,8,9,2,3,5,0,1,0,0,42,0,0
34,4,35683,10,12,1,8,5,0,0,0,0,10,0,0
50,1,371305,8,9,0,3,2,0,1,0,1902,60,0,1
46,0,102359,9,10,0,4,2,0,1,0,0,50,0,1
20,0,200089,2,3,2,6,5,0,1,0,0,30,31,0
47,5,207120,11,11,0,4,2,0,1,0,0,38,0,1
46,0,295334,15,16,0,5,2,0,1,0,0,60,0,1
34,0,234537,10,12,1,3,3,0,1,0,0,40,0,0
61,0,142922,8,9,0,10,2,0,1,0,0,40,0,0
55,5,181641,9,10,1,5,3,4,0,0,0,37,0,0
36,0,185325,8,9,2,10,3,0,1,0,0,35,0,0
28,0,167336,9,10,2,4,3,0,0,10520,0,40,0,1
22,0,379778,8,9,2,2,3,0,1,0,0,40,0,0
34,0,176117,9,10,2,3,1,4,0,0,0,35,0,0
33,0,100228,9,10,2,7,3,4,1,0,0,40,0,0
27,0,150296,8,9,2,2,1,0,0,0,0,32,0,0
43,3,25005,14,14,0,6,2,0,1,5013,0,12,0,0
55,0,134120,5,6,0,1,2,0,1,99999,0,40,0,1
39,1,251710,5,6,5,2,3,0,0,0,1721,15,0,0
20,0,653574,9,10,2,2,1,0,1,0,0,33,36,0
38,0,175441,8,9,2,6,3,4,1,0,0,40,0,0
30,0,333119,9,10,2,1,3,0,1,0,0,40,0,0
21,0,89154,6,7,2,2,1,0,1,0,0,42,36,0
60,0,198727,8,9,0,5,2,0,1,0,0,30,0,0
43,0,87284,9,10,2,6,3,0,1,0,0,40,0,0
36,0,180686,8,9,0,1,2,0,1,0,0,45,0,1
23,0,227070,9,10,2,2,5,0,0,0,0,48,36,0
57,4,189824,9,10,0,6,2,4,1,7298,0,40,0,1
25,4,348986,8,9,2,6,4,4,1,0,0,40,0,0
38,0,96185,8,9,1,2,5,4,0,0,0,32,0,0
22,0,112693,8,9,0,1,2,0,1,0,0,35,0,0
23,0,417605,2,3,2,1,3,0,1,0,0,40,20,0
61,1,140300,8,9,2,3,3,0,0,0,0,44,0,0
28,0,340408,9,10,1,1,3,0,1,0,0,46,0,0
21,0,237051,9,10,2,2,1,0,0,0,0,25,0,0
49,0,175622,14,14,0,5,2,0,1,0,0,40,0,0
37,0,389725,7,8,1,1,1,0,1,0,0,35,0,0
23,0,182812,9,10,2,2,1,0,0,0,0,40,24,0
38,1,245372,9,10,0,5,2,0,1,3137,0,50,0,0
34,4,93886,13,13,0,5,0,0,0,0,0,46,0,1
21,0,502837,8,9,2,7,1,0,0,0,0,40,38,0
27,5,212232,9,10,0,4,2,4,1,0,0,40,0,1
57,0,300104,8,9,0,1,2,0,1,0,0,84,0,1
22,0,156933,8,9,2,6,1,4,1,0,0,25,0,0
20,0,286734,9,10,2,8,3,3,0,0,0,35,0,0
49,2,143482,9,10,0,5,0,0,0,0,0,65,0,1
38,0,226357,8,9,0,1,2,0,1,0,0,40,0,0
40,0,104892,13,13,0,0,2,0,1,0,0,40,0,0
44,0,223194,8,9,0,1,2,4,1,0,1485,40,28,0
37,1,272090,9,10,0,8,0,0,0,0,0,20,0,0
57,0,204816,14,14,1,5,3,0,1,0,0,30,0,0
56,0,230039,3,4,2,2,1,0,0,0,0,30,0,0
41,0,242619,10,12,1,5,3,0,1,0,0,80,0,0
50,1,131982,8,9,0,2,2,1,1,0,0,60,10,0
33,0,87310,4,5,2,7,3,0,1,0,0,50,0,0
29,0,134566,14,14,0,3,2,0,1,0,0,20,0,0
28,3,163862,13,13,0,4,2,0,1,5178,0,40,0,1
35,0,239409,5,6,0,7,2,0,1,0,0,50,0,0
36,0,203717,8,9,1,1,5,0,1,0,0,40,0,0
45,0,172274,15,16,1,5,5,4,0,0,3004,35,0,1
30,1,65278,10,12,2,1,1,0,1,0,0,40,0,0
35,2,135289,8,9,0,2,2,0,1,0,0,60,0,0
27,0,246974,11,11,0,3,2,0,1,0,0,40,0,0
22,0,180060,8,9,2,4,3,0,1,0,0,40,35,0
24,0,118023,9,10,2,6,1,0,1,0,0,30,0,0
47,0,102308,13,13,0,5,2,0,1,0,0,50,0,1
47,0,45564,9,10,0,4,2,0,1,0,0,40,0,1
18,0,137646,6,7,2,2,1,0,0,0,0,15,0,0
18,0,237646,9,10,2,8,1,0,1,0,0,30,0,0
31,4,189843,8,9,1,12,3,0,1,0,0,47,0,1
43,1,118261,14,14,1,2,5,0,0,0,0,30,0,0
45,0,288437,8,9,0,10,2,3,1,4064,0,40,0,0
39,0,106347,8,9,0,10,2,0,1,0,0,40,0,0
30,0,316471,13,13,2,8,3,0,1,0,0,50,0,0
22,0,50058,9,10,2,8,3,0,0,0,0,35,0,0
30,1,182089,8,9,0,9,2,0,1,0,0,85,0,0
36,0,186865,15,16,0,5,2,0,1,0,0,60,0,1
20,5,158206,10,12,2,5,3,0,1,0,0,30,0,0
27,0,141545,8,9,0,10,2,0,1,0,1902,45,0,0
59,4,50929,9,10,0,4,2,0,1,0,0,60,0,1
60,0,132529,8,9,0,1,2,0,1,0,0,40,0,0
43,0,260696,13,13,1,4,3,0,0,0,0,40,0,0
35,0,231180,8,9,1,10,3,0,1,0,0,60,0,0
40,0,223277,13,13,0,8,2,0,1,0,0,50,0,1
20,0,279538,6,7,0,6,4,0,1,2961,0,35,0,0
47,0,46044,14,14,0,4,2,0,1,0,0,40,0,0
40,0,168071,10,12,1,5,3,0,1,0,0,50,0,0
20,0,79691,8,9,2,7,1,0,1,0,0,40,0,0
25,0,124111,9,10,2,8,1,0,0,0,0,40,0,0
47,0,104521,11,11,0,5,2,0,1,0,0,40,0,1
29,1,128516,10,12,4,3,5,0,0,0,0,40,0,1
34,0,112564,8,9,0,10,2,0,1,0,0,45,0,0
45,5,32186,13,13,3,5,3,0,0,0,0,40,0,0
23,0,239663,9,10,2,6,1,0,1,2597,0,50,0,0
46,0,269284,10,12,4,8,5,0,0,0,0,40,0,0
41,5,175537,9,10,1,7,3,4,0,0,0,38,0,0
29,0,444304,13,13,0,5,2,0,1,0,0,40,0,1
17,0,27415,6,7,2,6,1,2,1,0,0,20,0,0
39,0,174343,4,5,0,1,2,0,1,0,0,40,0,0
37,0,148143,8,9,2,7,5,4,0,0,0,40,0,0
20,0,165097,8,9,2,1,3,0,1,0,0,40,0,0
52,0,167651,11,11,0,1,2,0,1,0,0,40,0,1
42,4,29075,10,12,0,5,0,2,0,0,0,40,0,0
22,0,396895,2,3,0,1,2,0,1,0,0,35,20,0
66,5,71075,9,10,1,4,3,0,0,0,0,55,0,0
35,0,129573,8,9,0,10,2,0,1,0,0,65,0,0
40,4,183765,10,12,2,5,3,0,1,0,0,40,0,1
21,0,164991,8,9,1,3,5,2,0,0,0,38,0,0
51,4,154891,8,9,1,12,5,0,1,0,0,52,0,0
34,0,200117,5,6,0,1,2,0,1,0,0,40,0,0
24,0,176389,8,9,0,1,2,0,1,0,0,40,0,0
43,0,342567,13,13,5,8,5,0,0,0,0,40,0,0
34,0,178841,13,13,0,4,0,0,0,0,0,40,0,1
42,4,191149,14,14,2,5,5,0,0,0,0,40,0,0
41,0,29702,11,11,2,1,3,0,1,0,0,30,0,0
21,0,157893,8,9,2,10,1,0,0,0,0,40,0,0
64,4,31993,3,4,0,12,2,0,1,0,0,10,0,0
24,3,210736,8,9,2,8,3,0,0,0,1974,40,0,0
23,0,39615,9,10,2,6,1,0,1,0,0,10,0,0
29,0,200511,8,9,0,3,2,0,1,0,0,50,0,0
44,1,47818,8,9,1,4,5,0,0,0,0,60,0,0
28,0,183155,13,13,0,5,2,0,1,0,0,55,0,0
33,2,374905,8,9,0,3,2,0,1,0,0,50,0,1
35,0,128876,9,10,0,1,2,0,1,0,0,40,0,0
41,0,202872,5,6,5,1,3,0,0,0,0,40,0,0
42,0,153414,13,13,0,3,2,4,1,0,0,40,0,1
51,1,24790,9,10,0,4,2,0,1,0,0,99,0,1
32,0,316769,6,7,2,2,5,4,0,0,0,40,18,0
37,0,126569,8,9,2,1,1,0,1,0,0,40,0,0
18,0,128538,6,7,2,3,1,0,0,0,0,25,0,0
24,0,234640,11,11,2,2,1,0,0,0,0,35,0,0
45,0,343377,9,10,0,8,2,0,1,0,0,40,0,0
52,3,30731,13,13,0,4,2,0,1,0,0,45,0,1
35,0,412379,8,9,2,2,3,0,0,0,0,40,0,0
46,2,112320,13,13,1,4,3,0,0,0,0,50,0,0
63,0,181929,8,9,4,4,5,0,1,0,0,50,0,1
32,4,100135,13,13,0,5,0,0,0,0,0,35,0,1
24,0,128061,8,9,2,2,1,0,0,594,0,15,0,0
29,0,179565,13,13,2,8,3,0,0,0,0,40,0,0
35,0,64922,13,13,0,4,2,0,1,7688,0,50,0,1
70,0,102610,5,6,0,6,2,0,1,0,0,32,0,0
36,0,150548,8,9,2,7,3,0,0,0,0,30,0,0
53,0,133219,8,9,0,2,2,4,1,4386,0,30,0,1
49,4,67001,8,9,0,10,2,0,1,0,0,40,0,0
60,0,162347,12,15,0,4,2,0,1,0,1902,40,0,1
18,0,138557,6,7,2,6,1,0,1,0,0,40,0,0
21,0,170456,9,10,2,2,1,0,1,0,0,35,16,0
42,0,66006,5,6,2,10,3,4,1,0,0,40,0,0
25,5,176077,14,14,2,5,3,0,0,0,0,37,0,0
32,0,218322,8,9,0,1,2,0,1,0,0,40,0,0
47,0,168232,13,13,0,8,2,0,1,7298,0,40,0,1
30,0,161690,11,11,2,5,3,0,0,0,0,40,0,0
38,1,67317,13,13,0,9,2,0,1,0,0,60,0,0
34,0,265807,8,9,0,10,2,0,1,0,2051,55,0,0
37,0,99357,10,12,2,2,3,0,0,0,0,30,0,0
56,0,170070,8,9,0,4,0,0,0,0,0,40,0,1
52,5,231166,11,11,0,4,2,0,1,0,0,40,0,0
23,0,62339,13,13,2,5,1,0,1,0,0,40,0,0
29,5,118520,8,9,0,12,2,0,1,0,0,42,0,0
45,0,155659,8,9,0,1,2,0,1,0,0,40,0,1
23,4,157331,13,13,2,5,3,0,0,0,0,40,0,0
45,0,341762,14,14,0,4,2,0,1,0,0,65,0,1
30,0,164190,13,13,2,4,3,0,1,0,0,42,0,0
45,0,83064,13,13,0,3,2,0,1,0,0,50,0,0
26,0,304283,8,9,0,7,2,0,1,0,0,40,0,0
23,0,436798,9,10,0,7,2,0,1,0,0,40,0,0
43,0,104660,14,14,4,4,5,0,1,4934,0,40,0,1
42,0,79036,8,9,1,6,5,0,1,0,0,40,0,0
72,0,165622,9,10,4,8,3,0,0,0,0,25,0,0
57,0,199847,13,13,0,4,2,0,1,15024,0,60,0,1
24,0,22966,13,13,0,3,2,0,1,0,0,45,0,0
27,0,59068,8,9,0,6,2,0,1,0,0,40,0,0
54,0,77336,8,9,0,3,2,0,1,0,0,40,0,0
42,4,96524,8,9,0,4,2,0,1,0,0,60,0,1
17,0,143868,4,5,2,2,1,4,1,0,0,40,0,0
48,0,121424,13,13,0,4,2,0,1,0,0,55,0,1
39,0,176279,13,13,1,3,3,0,0,0,0,40,0,0
41,2,177905,13,13,0,4,2,0,1,7688,0,70,0,1
57,0,353881,8,9,1,10,3,0,1,0,0,45,0,0
44,4,177937,15,16,0,5,2,0,1,0,0,36,0,1
49,0,125892,8,9,0,3,2,0,1,0,0,40,0,0
44,0,155472,10,12,2,5,5,4,0,1151,0,50,0,0
42,0,355728,11,11,2,1,3,0,1,0,0,44,0,0
18,0,240330,7,8,2,2,1,0,1,0,0,18,0,0
51,0,182944,8,9,4,0,5,4,0,0,0,40,0,0
28,0,264498,13,13,2,5,3,0,0,0,0,40,0,0
39,0,110426,10,12,0,4,0,0,0,15024,0,45,0,1
25,0,166971,8,9,0,3,2,0,1,0,0,52,0,0
41,0,347653,12,15,0,5,2,0,1,0,1977,50,0,1
39,0,33975,9,10,0,3,2,0,1,0,0,40,0,1
42,1,215219,6,7,3,2,5,0,0,0,0,30,0,0
33,0,190772,8,9,2,8,3,0,0,0,1617,40,0,0
47,0,162494,9,10,1,3,5,0,0,0,0,45,0,1
27,4,85918,13,13,0,12,2,0,1,0,0,68,0,0
39,0,91367,14,14,0,4,2,0,1,0,1848,45,0,1
20,0,182342,9,10,2,9,1,0,1,0,0,40,0,0
49,0,129640,8,9,2,2,3,0,0,0,0,40,0,0
46,0,148738,8,9,0,6,2,0,1,0,1740,35,0,0
47,0,102583,8,9,0,3,2,0,1,0,0,30,0,1
35,0,111387,4,5,2,1,3,0,1,0,0,40,0,0
24,0,241752,8,9,2,6,3,0,1,0,0,40,0,0
43,0,101950,13,13,1,2,3,0,0,0,0,35,0,0
53,0,183973,6,7,0,7,2,0,1,0,0,48,0,1
47,0,142061,9,10,1,4,5,0,0,0,0,40,0,0
34,0,158615,9,10,0,6,2,0,1,0,0,40,0,0
37,0,29145,11,11,2,2,3,0,1,0,0,40,0,0
35,0,40135,8,9,2,2,1,0,1,0,0,30,0,0
23,0,224640,9,10,2,4,3,0,0,0,0,40,0,0
29,0,167737,8,9,2,10,4,0,1,0,0,50,0,0
23,0,60331,9,10,2,1,3,0,1,0,0,40,0,0
35,0,187167,8,9,1,2,3,0,0,0,0,35,0,0
27,4,255237,13,13,2,5,3,0,0,0,0,40,0,0
40,0,163342,8,9,2,8,3,0,0,0,0,70,0,0
31,0,129775,13,13,0,3,2,0,1,0,0,65,0,0
18,0,206008,9,10,2,3,5,0,1,2176,0,40,0,0
25,0,397317,10,12,2,5,3,0,0,0,0,40,0,0
36,0,745768,9,10,2,12,5,4,0,0,0,40,0,0
38,0,141550,5,6,1,1,3,0,1,0,0,40,0,0
52,0,35576,8,9,4,1,3,0,1,0,0,40,0,0
23,0,376383,8,9,2,2,5,0,1,0,0,35,20,0
48,1,200825,9,10,0,4,2,0,1,0,0,30,0,1
46,0,116789,8,9,0,8,2,0,1,0,0,40,0,1
26,0,160300,8,9,5,12,3,0,1,0,0,40,0,0
47,0,362654,8,9,0,7,2,0,1,0,0,40,0,0
65,0,170939,13,13,1,5,3,0,1,6723,0,40,0,0
31,4,224234,8,9,0,10,2,4,1,0,0,40,0,0
38,0,478346,8,9,0,4,0,0,0,7688,0,40,0,1
68,0,211162,8,9,0,4,2,0,1,0,0,40,0,0
26,0,147638,13,13,2,8,4,1,0,0,0,40,39,0
42,0,104647,8,9,1,2,3,0,1,0,0,40,0,0
49,0,67365,8,9,0,1,2,0,1,0,0,40,0,1
42,0,230959,13,13,0,8,0,1,0,0,1887,40,15,1
39,0,176335,14,14,0,4,2,0,1,7688,0,65,0,1
31,1,268482,4,5,0,1,2,0,1,0,0,40,0,0
28,5,288731,13,13,0,5,2,0,1,0,0,20,0,0
36,0,231082,13,13,1,5,3,0,0,0,0,50,0,0
42,5,333530,9,10,0,4,0,0,0,0,0,40,0,1
62,0,214288,8,9,0,7,2,0,1,0,0,40,0,0
21,0,118023,8,9,2,9,1,0,1,0,0,24,0,0
21,0,187088,9,10,2,8,1,3,0,0,0,20,12,0
22,0,133833,9,10,2,2,1,0,0,0,0,25,0,0
30,0,229772,5,6,0,1,2,0,1,0,0,40,0,0
64,0,210082,8,9,4,8,3,0,0,0,0,40,0,0
28,0,119287,13,13,0,4,0,0,0,15024,0,28,0,1
41,1,111772,10,12,0,1,2,0,1,0,1887,40,0,1
25,0,122999,8,9,2,1,4,0,1,0,0,40,0,0
27,0,44767,8,9,0,9,2,0,1,0,0,40,0,0
40,0,200574,10,12,0,0,2,0,1,0,0,44,0,0
58,0,236596,9,10,0,4,2,0,1,0,0,40,0,1
31,0,33124,12,15,2,5,3,0,0,0,0,99,0,0
50,4,308764,8,9,4,10,5,0,0,0,0,40,0,0
27,0,103524,8,9,3,6,5,0,1,0,0,40,0,0
50,0,230951,13,13,0,3,2,0,1,0,0,40,0,0
45,0,99355,8,9,0,12,2,4,1,0,0,40,0,1
33,0,857532,7,8,2,12,1,4,1,0,0,40,0,0
62,0,81116,9,10,1,8,3,0,1,0,1974,40,0,0
38,0,154410,8,9,0,1,2,0,1,0,2051,40,17,0
19,0,198943,9,10,2,2,1,0,0,0,0,35,0,0
